InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,Country,Product,TotalAmount
924792,19956,2023-04-20,5,159.84989170851762,USA,Watch,799.2494585425881
837378,86373,2023-07-11,4,96.57417307232839,UAE,Watch,386.29669228931357
233272,79252,2023-04-03,8,927.547267079215,UAE,Bags,7420.37813663372
867836,71949,2023-12-16,9,698.7458504007066,UAE,Bags,6288.712653606359
802335,72646,2023-02-25,4,904.6822856646735,UK,T-shirt,3618.729142658694
907789,80017,2023-03-01,3,562.2519542660101,UAE,T-shirt,1686.7558627980302
743409,73037,2023-05-18,8,371.19960653881276,UK,Watch,2969.596852310502
177505,99818,2023-02-08,5,1393.8295461116584,UK,T-shirt,6969.147730558292
102869,16548,2023-01-28,2,1053.413676722211,India,Watch,2106.827353444422
881474,83294,2023-02-18,9,440.3007119362653,India,Shoes,3962.706407426388
554351,33177,2023-05-05,3,673.1993812069967,UAE,Watch,2019.59814362099
412252,34022,2023-01-13,2,1204.0254199434855,USA,Watch,2408.050839886971
736584,15542,2023-02-05,1,190.8472291313318,UAE,T-shirt,190.8472291313318
718467,70428,2023-04-11,8,337.53336806905014,India,Shoes,2700.266944552401
190272,32740,2023-10-09,3,192.82892800941073,UAE,Perfume,578.4867840282323
138467,69353,2023-03-27,7,1634.018798792532,India,Perfume,11438.131591547724
909760,66532,2023-01-04,1,1517.198004763418,UAE,Perfume,1517.198004763418
977844,26052,2023-08-11,1,1518.9602171645513,USA,Shoes,1518.9602171645513
580047,57076,2023-12-04,9,1446.8344197782546,UAE,Bags,13021.509778004292
759347,63420,2023-06-15,8,1355.301576156245,USA,Shoes,10842.41260924996
158871,10671,2023-12-10,3,980.1342349874412,USA,T-shirt,2940.4027049623237
228391,10163,2023-10-05,6,1302.4424188388741,UAE,Watch,7814.654513033245
539430,51424,2023-05-10,3,124.80503183655057,USA,Watch,374.4150955096517
710704,63744,2023-01-31,4,1261.85562418073,USA,T-shirt,5047.42249672292
956703,80331,2023-01-11,1,1566.8615257969104,India,T-shirt,1566.8615257969104
930496,20634,2023-10-29,5,1025.6988027495609,India,Watch,5128.494013747804
356687,14798,2023-04-06,1,747.150990433112,USA,Bags,747.150990433112
825451,32420,2023-07-09,1,590.9821328619093,UK,Bags,590.9821328619093
207450,39300,2023-07-11,7,1303.4639978160608,UAE,Bags,9124.247984712425
271890,99881,2023-09-23,6,1400.962337328322,USA,T-shirt,8405.774023969932
538741,20749,2023-05-08,2,1748.386819731958,UAE,Watch,3496.773639463916
381974,35121,2023-08-26,2,717.5514607989319,India,Watch,1435.1029215978638
500109,47487,2023-12-21,7,1551.0559994018918,UAE,Watch,10857.391995813243
216381,43361,2023-04-22,1,1144.643857169209,USA,Shoes,1144.643857169209
573125,31223,2023-11-12,2,1771.5311568222544,USA,Shoes,3543.062313644509
671621,82930,2023-12-09,8,1079.2336111764605,USA,Perfume,8633.868889411684
234508,24056,2023-05-25,6,1059.3781653760361,USA,Shoes,6356.268992256217
829650,38380,2023-03-06,2,1176.8603088097727,UK,Bags,2353.7206176195455
962645,36035,2023-09-04,7,1511.1649425277471,UK,Bags,10578.15459769423
499111,40620,2023-08-11,4,1931.146433715499,UK,Bags,7724.585734861996
250810,29877,2023-11-09,2,193.448540720743,USA,Bags,386.897081441486
392890,65316,2023-04-16,6,154.19747466248344,UK,Perfume,925.1848479749007
673665,74041,2023-06-30,9,1878.22315794431,UAE,Bags,16904.00842149879
940477,63352,2023-07-03,9,1083.2574697605019,USA,T-shirt,9749.317227844516
460032,40911,2023-08-14,8,1249.0608784055253,India,T-shirt,9992.487027244202
469599,42784,2023-09-22,3,990.7260231097213,USA,T-shirt,2972.178069329164
760960,13191,2023-10-05,3,232.63203258457526,UAE,Shoes,697.8960977537258
850020,43160,2023-03-30,2,1547.7742879163998,UK,Watch,3095.5485758327995
979611,74641,2023-06-25,5,1507.0880579227444,USA,Perfume,7535.440289613722
271836,59723,2023-01-18,4,657.8214769109834,UK,T-shirt,2631.2859076439336
829903,13631,2023-04-16,7,647.1665281953808,USA,T-shirt,4530.165697367665
145714,16172,2023-09-28,4,1683.7906927657612,UAE,Bags,6735.162771063045
727234,52080,2023-11-15,9,191.0966525955869,USA,T-shirt,1719.869873360282
996048,99097,2023-06-16,2,1768.1550392953034,UK,Bags,3536.3100785906067
730271,30281,2023-01-13,6,550.4902952970331,UK,Bags,3302.9417717821984
566960,38671,2023-12-03,7,1206.320258123213,UAE,Watch,8444.241806862492
811851,61431,2023-02-01,4,1875.1886490534666,USA,Shoes,7500.7545962138665
224123,38602,2023-02-09,6,1372.3388779964605,India,Bags,8234.033267978763
405628,98789,2023-05-28,7,858.1381343107213,USA,Bags,6006.966940175049
182989,61399,2023-08-06,4,1394.5917073655596,UAE,Watch,5578.3668294622385
398356,33472,2023-08-07,8,720.7602908169218,India,Bags,5766.082326535375
929957,59230,2023-03-23,9,590.6539118809129,UAE,Perfume,5315.885206928217
278274,83616,2023-11-29,1,1993.5323919726254,USA,Shoes,1993.5323919726254
787995,17099,2023-07-27,7,1514.040950800586,India,Perfume,10598.2866556041
425352,35431,2023-07-20,9,1307.2039558945444,UAE,T-shirt,11764.835603050898
920260,66492,2023-11-28,5,742.8148042776716,UK,Shoes,3714.074021388358
511927,57684,2023-02-07,2,145.8636168523439,India,T-shirt,291.7272337046878
889852,40111,2023-07-30,6,110.56090826855345,India,Bags,663.3654496113206
983184,73936,2023-11-23,7,1130.6534481251576,UAE,Watch,7914.574136876104
231373,32614,2023-09-06,2,1535.9638060261495,UK,Perfume,3071.927612052299
538452,51991,2023-08-15,2,1097.8894213655174,India,T-shirt,2195.7788427310347
215294,80476,2023-02-17,1,1689.5308902812733,UAE,Bags,1689.5308902812733
559451,70920,2023-01-18,4,115.18173953178218,India,Perfume,460.72695812712874
748307,73530,2023-10-22,7,765.1665490305832,India,Perfume,5356.165843214082
165726,46224,2023-07-15,9,512.2872627896472,India,T-shirt,4610.585365106825
241564,17788,2023-07-06,3,922.182287906388,UK,Bags,2766.546863719164
477812,38082,2023-12-11,7,191.13396672853884,USA,Watch,1337.937767099772
368246,99570,2023-08-12,7,1910.5567010635914,USA,T-shirt,13373.89690744514
805696,86816,2023-11-14,7,485.3480320852538,UK,Perfume,3397.436224596777
218015,93588,2023-12-31,2,1848.5001621929903,UK,Perfume,3697.0003243859805
840674,26531,2023-12-03,6,880.4916523215295,UAE,Shoes,5282.949913929177
354079,98340,2023-08-17,2,1971.772059847675,India,Bags,3943.54411969535
650929,54857,2023-03-18,6,1130.413847747411,UK,Shoes,6782.483086484466
789944,20142,2023-07-07,3,1865.1240851428245,UAE,Watch,5595.372255428473
788105,58355,2023-12-12,2,60.43052795373455,USA,T-shirt,120.8610559074691
613758,19866,2023-09-27,6,1509.0656720527552,USA,Perfume,9054.394032316532
465890,80067,2023-04-05,2,1810.9487735499051,USA,Bags,3621.8975470998103
545101,74027,2023-11-06,5,322.4551056089604,USA,Perfume,1612.275528044802
136631,67906,2023-05-12,2,237.4454108776954,UAE,Shoes,474.8908217553908
866577,38138,2023-02-08,3,877.9165840126134,India,Shoes,2633.74975203784
172991,39956,2023-03-13,3,1870.6738669592235,UAE,T-shirt,5612.021600877671
104014,86295,2023-10-08,6,1107.6537923713556,India,Bags,6645.922754228133
373237,15439,2023-11-29,6,1078.5401042573776,USA,Bags,6471.240625544266
118070,57241,2023-06-09,3,325.19593068367766,UK,T-shirt,975.5877920510329
922209,52533,2023-07-06,3,51.53954663177663,UK,Shoes,154.6186398953299
156958,38270,2023-07-10,1,1629.7731769536495,UK,Shoes,1629.7731769536495
182074,88815,2023-04-30,7,220.77039782316453,India,Shoes,1545.3927847621517
635017,49279,2023-08-08,8,1286.0071465338817,USA,Perfume,10288.057172271054
855073,33888,2023-02-22,2,1833.5020863046234,UAE,Watch,3667.004172609247
276089,27630,2023-08-10,4,456.8712306589405,UK,Shoes,1827.484922635762
297392,71063,2023-05-11,7,1347.282030661976,India,Watch,9430.974214633832
258823,45144,2023-08-25,8,203.46222457964345,UK,Watch,1627.6977966371476
730152,62161,2023-09-03,1,1227.3225304833452,UAE,Bags,1227.3225304833452
493002,87360,2023-08-14,4,369.66685585874535,USA,T-shirt,1478.6674234349814
833429,60979,2023-07-27,6,1485.109443004597,UAE,Perfume,8910.656658027583
598863,16979,2023-04-06,3,637.401024848121,USA,Watch,1912.203074544363
467654,36189,2023-07-19,5,953.6124671690601,USA,Perfume,4768.0623358453
679036,52600,2023-09-04,9,1218.8895569538622,USA,Bags,10970.00601258476
630089,69560,2023-03-13,3,383.98315079916716,UK,Shoes,1151.9494523975015
250262,88040,2023-11-14,5,1496.1937463043607,UAE,Watch,7480.968731521803
542905,71558,2023-07-04,8,640.1486642417884,UK,T-shirt,5121.189313934307
335362,96205,2023-01-06,6,1341.6251268298693,UAE,Bags,8049.750760979216
544209,16910,2023-07-25,4,358.6519488637786,India,Perfume,1434.6077954551145
653880,67713,2023-02-01,8,1391.829435452383,India,Shoes,11134.635483619064
897079,56857,2023-04-09,3,299.9667419804004,UAE,Perfume,899.9002259412011
764076,44964,2023-09-13,3,879.4451677264681,UAE,T-shirt,2638.3355031794044
319963,95667,2023-07-06,4,532.0518437908098,UAE,Watch,2128.2073751632392
580761,35227,2023-03-17,9,1509.331736384956,UAE,T-shirt,13583.985627464604
348710,15978,2023-06-26,5,560.9682587884054,USA,Perfume,2804.841293942027
320984,97527,2023-11-11,8,1769.3487474710228,UK,Perfume,14154.789979768182
997059,27153,2023-10-14,6,1789.049412242895,USA,T-shirt,10734.296473457369
956748,69765,2023-12-15,3,433.0605646844324,UK,T-shirt,1299.1816940532972
882355,49071,2023-09-12,8,1246.9995927650623,UK,T-shirt,9975.996742120498
364512,79519,2023-11-21,9,221.04940135393042,UK,Shoes,1989.444612185374
701863,19503,2023-07-09,8,813.4973442231769,USA,Perfume,6507.978753785415
368799,70703,2023-11-04,4,1440.9773725274808,UAE,Bags,5763.909490109923
337549,74379,2023-12-11,6,1335.8753313573368,USA,Shoes,8015.25198814402
694319,67866,2023-05-07,1,1268.1663053428856,USA,Shoes,1268.1663053428856
584299,26905,2023-10-14,4,600.954684141765,UK,Shoes,2403.81873656706
712210,55838,2023-09-11,8,787.1486513970839,India,Bags,6297.189211176671
548982,68279,2023-08-01,1,250.74498216555804,India,T-shirt,250.74498216555804
224046,99489,2023-09-07,3,1452.094499845522,USA,Perfume,4356.2834995365665
506619,36806,2023-03-25,1,1032.5831537429833,UK,Watch,1032.5831537429833
132097,55000,2023-01-13,9,1432.0929830740265,USA,Watch,12888.836847666238
766326,32168,2023-02-14,2,535.4398733539019,USA,Perfume,1070.8797467078039
749150,80119,2023-05-07,9,682.6545458383791,UAE,Bags,6143.890912545412
330229,48714,2023-04-24,4,701.7199076572235,UK,Watch,2806.879630628894
218834,64093,2023-10-03,2,100.19769900707159,India,Shoes,200.39539801414318
193848,65419,2023-07-24,4,715.0433520197159,India,Watch,2860.1734080788638
152921,59145,2023-12-03,6,1616.4439183601653,India,Perfume,9698.663510160992
805086,87425,2023-09-30,7,1799.7320667119902,USA,Shoes,12598.124466983933
750429,87811,2023-02-27,3,1060.5257154900587,UK,Watch,3181.577146470176
805660,12461,2023-11-24,3,938.2283056774795,UAE,Perfume,2814.6849170324385
384821,24291,2023-08-07,8,110.108006463772,India,Bags,880.864051710176
155609,56804,2023-04-19,5,1764.448458291496,UK,Perfume,8822.24229145748
327897,86971,2023-10-06,4,75.36991618045181,India,Bags,301.47966472180724
131024,74946,2023-06-23,7,1892.262656409913,UAE,Shoes,13245.83859486939
170313,94080,2023-11-24,7,1003.9716849417767,UK,Perfume,7027.801794592438
489957,71332,2023-09-21,9,716.7722624707169,USA,T-shirt,6450.950362236452
284078,87794,2023-11-11,9,1852.225947943187,USA,T-shirt,16670.033531488683
457429,40841,2023-04-21,5,97.56243656468864,India,T-shirt,487.8121828234432
561243,58758,2023-07-06,8,1183.7785449947198,India,T-shirt,9470.228359957759
213632,86272,2023-09-26,1,1120.4184227737082,UK,T-shirt,1120.4184227737082
351451,47643,2023-08-17,9,477.67478236219506,UAE,Bags,4299.073041259756
103051,60408,2023-06-05,8,886.3304911329107,India,Perfume,7090.643929063285
804107,53950,2023-07-08,6,1321.914811590352,UK,Shoes,7931.488869542112
476836,66849,2023-09-29,3,1467.9058339197586,UAE,T-shirt,4403.717501759276
711523,38044,2023-01-02,3,51.39787447783058,India,T-shirt,154.19362343349172
821772,25997,2023-09-03,8,1876.86418867748,India,Shoes,15014.91350941984
289407,89751,2023-07-29,5,370.82447616598415,UK,Shoes,1854.1223808299208
549395,33911,2023-10-13,7,505.48184673360043,India,T-shirt,3538.372927135203
562894,65533,2023-12-25,5,563.7732191030041,USA,Bags,2818.8660955150203
311810,92566,2023-01-13,8,123.74926627646886,UAE,Shoes,989.9941302117509
827975,24571,2023-04-06,4,289.95164100113357,UAE,Perfume,1159.8065640045343
173523,67941,2023-08-09,2,1973.3823497411158,USA,Perfume,3946.7646994822317
860463,68005,2023-08-26,3,664.6726378857078,UK,Bags,1994.0179136571232
194476,96250,2023-04-04,8,274.8371261611462,USA,Watch,2198.6970092891697
333841,68712,2023-12-04,7,258.6329592905155,USA,Bags,1810.4307150336085
903451,53541,2023-09-26,2,1452.9469369564451,UAE,T-shirt,2905.8938739128903
970045,33387,2023-06-20,6,1716.4088948636497,UK,Watch,10298.453369181898
322866,58908,2023-04-04,9,551.0569840415162,India,T-shirt,4959.512856373646
186672,95457,2023-05-29,4,90.7735490537082,USA,Perfume,363.0941962148328
698135,23057,2023-04-22,9,485.0255359684438,USA,Shoes,4365.229823715994
444894,74028,2023-02-24,2,160.2055970536768,UK,T-shirt,320.4111941073536
834994,65731,2023-12-03,2,251.62012642858096,USA,Perfume,503.2402528571619
128251,34858,2023-04-26,9,891.4408337029026,UK,Bags,8022.967503326124
727769,58689,2023-05-23,7,498.3408231801835,India,T-shirt,3488.3857622612845
474710,54638,2023-07-20,7,1056.0944631245757,UK,Perfume,7392.66124187203
650233,56486,2023-06-29,1,544.3128188515212,India,Shoes,544.3128188515212
977284,30567,2023-07-21,6,1884.047737150748,UK,T-shirt,11304.286422904488
132217,39739,2023-12-30,7,1816.5907374562157,USA,Perfume,12716.13516219351
108308,67804,2023-02-22,6,1155.2719047704088,India,T-shirt,6931.631428622453
368093,13754,2023-06-29,6,741.1267843754031,USA,Shoes,4446.7607062524185
283062,37044,2023-11-09,2,793.2364199677344,India,T-shirt,1586.4728399354688
494366,77260,2023-11-04,6,853.111952131769,UK,T-shirt,5118.671712790614
844840,76912,2023-05-17,4,1468.779678163141,UK,Perfume,5875.118712652564
200235,18706,2023-07-01,9,930.696041261734,UK,Watch,8376.264371355606
174740,18894,2023-01-01,1,1720.6233956864999,UAE,T-shirt,1720.6233956864999
478496,28037,2023-02-13,8,1890.9848325642108,UAE,Watch,15127.878660513687
953049,93986,2023-08-15,5,705.094999088921,India,Bags,3525.474995444605
850201,91942,2023-11-27,1,1143.3542386825761,UAE,T-shirt,1143.3542386825761
903328,61612,2023-04-08,4,235.36024682350063,UK,Watch,941.4409872940025
277247,39725,2023-07-27,1,440.91464314440003,UAE,Bags,440.91464314440003
763165,15926,2023-09-22,6,856.2582450848122,UAE,Perfume,5137.549470508873
629525,19496,2023-10-15,2,452.0952960084688,USA,T-shirt,904.1905920169376
120056,66447,2023-09-28,5,1759.2929570379993,India,Perfume,8796.464785189997
276615,39806,2023-05-20,7,358.65819931524123,India,Bags,2510.6073952066886
287628,98199,2023-08-25,2,938.5386020285293,India,Perfume,1877.0772040570587
738836,51321,2023-03-13,6,1231.1135188967576,UAE,Perfume,7386.681113380546
473632,75095,2023-06-04,6,1399.1346209136466,UK,Shoes,8394.80772548188
234415,32656,2023-07-09,5,796.9852709666882,USA,Bags,3984.926354833441
506716,65147,2023-09-25,5,1744.7431840132206,India,Perfume,8723.715920066103
546438,59666,2023-11-17,3,1158.2223446019548,UAE,Watch,3474.6670338058643
653663,92368,2023-04-17,2,907.040171872726,UK,Bags,1814.080343745452
765022,48787,2023-08-20,7,181.1192364014714,USA,Shoes,1267.8346548102998
641252,72946,2023-02-11,1,956.1444634680718,USA,T-shirt,956.1444634680718
737717,31727,2023-07-09,6,1650.434889590674,India,Perfume,9902.609337544043
352764,78056,2023-05-19,6,1248.354985531565,India,Watch,7490.12991318939
814998,13081,2023-04-13,3,1672.7167847717808,UK,Shoes,5018.150354315342
566882,44196,2023-06-20,2,1013.322757668646,UAE,Bags,2026.645515337292
840427,46735,2023-12-17,2,281.0003249342396,UK,Perfume,562.0006498684792
612153,90102,2023-09-30,9,76.59769937996809,India,Shoes,689.3792944197128
167215,89578,2023-08-09,5,641.2781161012529,UK,Shoes,3206.390580506264
955474,35498,2023-08-01,7,1411.0814194206953,UAE,Watch,9877.569935944866
244356,86865,2023-12-07,5,1591.0068126863027,USA,T-shirt,7955.0340634315135
303861,41656,2023-02-25,7,626.7180275096424,USA,T-shirt,4387.026192567497
455612,77695,2023-12-08,4,1016.5251457223319,USA,T-shirt,4066.1005828893276
554605,47900,2023-04-12,8,871.1818636464592,USA,Bags,6969.4549091716735
109435,94899,2023-07-11,7,850.5194294852844,India,Shoes,5953.6360063969905
547556,57701,2023-11-06,5,501.12999074029347,India,Bags,2505.6499537014674
799438,29033,2023-07-19,6,315.9236548074438,UAE,Shoes,1895.5419288446628
965264,20805,2023-08-21,5,433.5426885508656,UAE,Watch,2167.713442754328
675581,45851,2023-08-15,7,157.8981549685249,UAE,Watch,1105.2870847796742
178781,36832,2023-05-19,2,436.35494655597523,UAE,Bags,872.7098931119505
291475,73437,2023-12-10,5,67.94175036948994,UK,Bags,339.70875184744966
260196,23944,2023-11-01,3,1273.1538812401577,UAE,Watch,3819.461643720473
326507,29873,2023-05-29,9,666.9320444059816,USA,Perfume,6002.388399653834
406063,50372,2023-04-25,6,1947.6321872824717,USA,T-shirt,11685.79312369483
864121,99464,2023-03-04,3,427.7482490137808,USA,T-shirt,1283.2447470413424
876665,25379,2023-04-14,7,724.3657121037081,UK,Watch,5070.559984725956
790607,46751,2023-12-05,4,747.7902593509898,UAE,T-shirt,2991.161037403959
221172,99822,2023-12-25,3,66.48041732179806,USA,Perfume,199.44125196539417
456902,15110,2023-06-05,8,1686.455508426945,USA,Perfume,13491.64406741556
584963,64341,2023-09-30,4,112.38919728143321,USA,Shoes,449.55678912573285
555968,22087,2023-01-06,1,1883.3506777220207,USA,Bags,1883.3506777220207
418717,33762,2023-05-27,6,1789.5449846325603,India,T-shirt,10737.269907795362
159101,92617,2023-07-03,1,1094.267736367629,UAE,Perfume,1094.267736367629
595972,19596,2023-01-28,5,1110.0113710770195,UAE,Bags,5550.056855385097
388790,28313,2023-02-07,7,1324.8669497645049,UK,Bags,9274.068648351535
990617,76549,2023-04-29,6,804.7475232730296,India,Shoes,4828.485139638178
647337,33705,2023-10-20,2,1312.0834526258182,UK,Bags,2624.1669052516363
834965,77364,2023-09-01,4,137.2983579425494,USA,Bags,549.1934317701975
460260,83445,2023-03-09,2,155.39287333196683,UK,Watch,310.78574666393365
983811,88645,2023-08-02,1,941.5993182581115,USA,Shoes,941.5993182581115
692673,12023,2023-08-06,3,1121.7634871567682,USA,Shoes,3365.2904614703048
750419,69796,2023-06-26,3,1781.2443986548471,UAE,T-shirt,5343.733195964542
533374,90073,2023-10-26,7,254.0882361203977,UAE,Bags,1778.617652842784
820777,74429,2023-06-13,1,1654.1634580280843,UAE,T-shirt,1654.1634580280843
647577,71627,2023-02-27,9,459.5923077195357,UAE,Perfume,4136.330769475821
472370,43848,2023-09-26,6,818.4631145945622,UAE,Bags,4910.778687567373
987225,47804,2023-11-04,4,667.3747479134552,India,Perfume,2669.4989916538207
371967,25379,2023-02-27,3,830.302782087528,UAE,Watch,2490.908346262584
291232,69664,2023-10-15,3,343.4662212415418,UK,Bags,1030.3986637246253
404119,37766,2023-04-15,2,1031.961645086932,USA,T-shirt,2063.923290173864
109540,78099,2023-08-16,2,1613.203050171166,UAE,T-shirt,3226.406100342332
640652,46060,2023-09-04,5,910.9913202388491,India,Bags,4554.956601194245
497827,79122,2023-07-07,9,1006.6964730014882,UK,T-shirt,9060.268257013395
651951,26087,2023-03-24,2,1705.0967912985627,UK,Bags,3410.1935825971254
